el_链接,名称,时间,sal,d,d1,d2,关键词,名称_链接,名称3,dc,int
https://jobs.51job.com/chengdu/140253092.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,保底4k 金融顾问 朝九晚六,03-09发布,8千-1.5万,成都·青羊区,无需经验,高中,"互联网
销售
金融
银行
贷款
五险一金
无责底薪
新人保护
市中心
地铁口
五险一金
补充医疗保险
补充公积金
交通补贴
餐饮补贴
通讯补贴
专业培训
绩效奖金
年终奖金
弹性工作",https://jobs.51job.com/all/coCWgFYFcxVW0HagVgAWM.html,四川创优生涯人才服务有限公司,民营  ,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/shenzhen/136808941.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,（C端金融）产品经理,03-09发布,1-1.5万·13薪,深圳·福田区,3-4年,本科,"产品经理
五险一金
员工旅游
年终奖金
定期体检
专业培训
周末双休
节日福利
团建活动
丰厚节日礼金
生日大红包",https://jobs.51job.com/all/coUzNdMVI1BD9TMQZmBmA.html,深圳炬亚科技有限公司,民营  |  150-500人,计算机软件
https://jobs.51job.com/wenzhou/125023187.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融实习生（应届本科生）,03-09发布,3千及以下,温州,无需经验,本科,"柜员
客服
内勤
综合
六险二金
周末双休
住房补贴
绩效奖金
带薪年假
高温补贴
专业培训
节日福利
生日福利
年终奖金",https://jobs.51job.com/all/coAWIFZ1Y9UWkOaw1oXD4.html,新华人寿保险股份有限公司温州中心支公司,国企  |  1000-5000人,保险
https://jobs.51job.com/guangzhou/141968438.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融实习生  近地铁 高提成,03-08发布,8千-1.3万,广州·天河区,无需经验,初中及以下,"银行
金融
互联网
绩效奖金
通讯补贴
员工旅游
交通补贴
专业培训
五险一金",https://jobs.51job.com/all/coAmEFaARjAjQOalc1UjY.html,广州百汇按揭服务有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/guangzhou/140108284.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,JAVA项目经理（支付/场景金融方向）,03-09发布,1.5-2万·13薪,广州·天河区,5-7年,本科,"开发
需求分析
项目管理
五险一金
带薪年假
补充医疗保险
年终奖金
定期体检",https://jobs.51job.com/all/coUTNXMVUyAT8BZANoAmM.html,广州穗通金融服务有限公司,国企  |  150-500人,计算机软件
https://jobs.51job.com/foshan/146530596.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融电话销售,03-09发布,10-20万/年,佛山·禅城区,1年,初中及以下,"法定节假日
不定期下午茶
团建
节日礼金
融资贷款
销售
电话销售
金融客服
电销代表
电话客服
贷款销售",https://jobs.51job.com/all/coBGUCZl41AjsHYFc9UjA.html,佛山市大树普慧企业管理有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/kunming/146655173.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理,03-09发布,9千-1.3万,昆明·盘龙区,1年,大专,,https://jobs.51job.com/all/coB2YHZVI0AzpTPgxpVTA.html,中国平安人寿保险股份有限公司云南分公司昆明直属第二支公司,民营  ,保险
https://jobs.51job.com/guangzhou/140183183.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融保单售后专员,03-08发布,8千-1万,广州·天河区,1年,大专,"电话客服
无销售性质
周末双休
带薪年假
绩效奖金
全勤奖
节日福利
专业培训
续保
寿险
售后",https://jobs.51job.com/all/coUzJdOVc9Aj4PYw1uB2o.html,中国人寿保险股份有限公司广东省分公司,国企  ,保险
https://jobs.51job.com/shenzhen/142530552.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业交付架构师-火山引擎,03-09发布,5-8万,深圳,5-7年,本科,"下午茶
健身瑜伽
六险一金
股票期权
团队氛围好
晋升空间大
带薪休假
扁平管理
用户过亿
大牛带队",https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html,字节跳动,民营  |  10000人以上,互联网/电子商务
https://jobs.51job.com/wuhan/146746571.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融港客服-稳定-双休,03-09发布,4-7千,武汉·东湖新技术产业开发区,1年,大专,"补充医疗保险
员工旅游
交通补贴
通讯补贴
专业培训
年终奖金
餐饮补贴
定期体检
绩效奖金
呼叫中心
售后
接听
文职
稳定
社保公积金
售前
客户咨询
客情维护",https://jobs.51job.com/all/coVjcCZlQxAjVTMVQyVTE.html,湖北金炉节能股份有限公司,合资  ,新能源
https://jobs.51job.com/guangzhou/143550230.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,国际金融线销售经理,03-09发布,2-4万,佛山,3-4年,本科,"国际市场
海外业务
金融产品
PSP平台商
银行客户
五险一金
专业培训
员工旅游
提供住宿
通讯补贴
节日福利
餐饮补贴",https://jobs.51job.com/all/coBWEAYVE1VmkCYQ1oUDQ.html,广东天波信息技术股份有限公司,民营  |  500-1000人,电子技术/半导体/集成电路
https://jobs.51job.com/beijing/145648592.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款销售经理,03-09发布,2-4万,北京·朝阳区,无需经验,大专,"做五休二
周末双休
带薪年假
五险
绩效奖金
全勤奖
节日福利",https://jobs.51job.com/all/coAGRTNwdkAzlWOlY2VzA.html,恒昌国际投资担保（北京）有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/shanghai/144303932.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,日系客户项目经理（金融）,03-09发布,1.5-3万,上海·黄浦区,3-4年,大专,"pmp证书
ccnp
技术方案
网络技术
日语
需求分析
五险一金
补充医疗保险
员工旅游
通讯补贴
年终奖金
绩效奖金
定期体检
专业培训",https://jobs.51job.com/all/coAmcCYlYzAjwFaQZmBmE.html,NTT通信系统（中国）有限公司,外资（非欧美）  |  150-500人,通信/电信/网络设备
https://jobs.51job.com/foshan/146741961.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融电话销售,03-09发布,8千-1.6万,佛山·禅城区,无需经验,,,https://jobs.51job.com/all/coAmMAYlEyAzpRPABgVjI.html,广东通达资本投资有限公司,民营  ,金融/投资/证券
https://jobs.51job.com/chengdu/141144445.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,分期专员/金融电销/月薪8000+,03-08发布,8千-1.6万,成都·龙泉驿区,无需经验,大专,"五险一金
餐饮补贴
员工旅游
专业培训
周末双休
法定假
绩效奖金
银行后台坐席
呼叫中心
电话销售
客服",https://jobs.51job.com/all/coVTQCZAVvBjgCZwdjUDE.html,四川争一商务服务有限公司,民营  ,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/chongqing/146438335.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融高薪销售代表/双休,03-09发布,5千-1万,重庆·渝中区,无需经验,,"双休
绩效奖金
年终奖金
员工生日会
电话销售
销售代表
周末双休
朝九晚六
不加班",https://jobs.51job.com/all/coAGEFZ1c3ATdUNgZlUzA.html,重庆银穗信用管理有限公司,民营  |  150-500人,金融/投资/证券
https://jobs.51job.com/kunming/146417132.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融代表+双休+晋升,03-09发布,8千-1.6万,昆明·五华区,5-7年,大专,"金融
销售
大客户代表
甲级写字楼
银行
渠道
客户经理
晋升机制
高提成
周末双休
绩效奖金
通讯补贴
带薪年假
弹性工作
五险一金
专业培训
员工旅游
年终奖金
周末双休
节假日休息",https://jobs.51job.com/all/coA2BUNwBlVWIFZlM2VTE.html,云南宏洲商贸有限责任公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/guangzhou/138028220.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融服务专员-汇款调查部,03-06发布,5-6.5千,广州·天河区,1年,大专,"金融
汇款
客服
五险一金
带薪年假
绩效奖金
补充医疗保险
定期体检
专业培训
加班补助",https://jobs.51job.com/all/coBWUCY147DjYAbFA1.html,汇丰环球客户服务(广东)有限公司,外资（欧美）  |  10000人以上,金融/投资/证券
https://jobs.51job.com/fuzhou/144977968.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-09发布,5千-1万,福州·鼓楼区,无需经验,,"期货交易员
股票交易员
现货交易员
股票操盘手
期货操盘手
五险一金",https://jobs.51job.com/all/coB2ZSM1c2AzpSMw1uUj4.html,福州晟宏联电子商务有限公司,民营  |  少于50人,互联网/电子商务
https://jobs.51job.com/shenzhen/130020916.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售代表,03-09发布,1.5-2万,深圳·罗湖区,无需经验,高中,"销售经理
电话销售
行销专员
行销经理
渠道经理
小微信贷
做五休二
周末双休
弹性工作
带薪年假
五险一金
绩效奖金",https://jobs.51job.com/all/coUTNWO1c8DzIDb1c1AmQ.html,宜臻（深圳）信息咨询服务有限公司,民营  |  150-500人,金融/投资/证券
https://jobs.51job.com/shanghai/145883950.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融科技委员会-应用开发二部-数据开发岗G01040,03-09发布,1.5-3万,上海,5-7年,本科,"五险一金
绩效奖金
餐补
通讯补贴
带薪年假
补充医疗保险
定期体检
节日福利",https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html,中信期货有限公司,国企  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/wuhan/146700835.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,-金融港5k客服月休8天,03-09发布,5-6千,武汉,无需经验,大专,"五险一金
绩效奖金
年终奖金
弹性工作
月休8天
客服
在线客服
淘宝客服
月休8天",https://jobs.51job.com/all/coAGFQN1I5VWpVMgFgUjU.html,泰保商贸（武汉）有限公司,民营  |  150-500人,批发/零售
https://jobs.51job.com/shanghai/144157360.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,资深/高级客户经理（负责公务类、金融保险类客户）,03-09发布,1.5-3万,上海,5-7年,本科,"会展
会务
五险一金
补充公积金
补充医疗保险
年终奖金
工会福利
出差补贴",https://jobs.51job.com/all/coUTQFZARiBD0OaAJkUj8.html,中青旅(上海)国际会议展览有限公司,国企  |  150-500人,公关/市场推广/会展
https://jobs.51job.com/hefei/146209736.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,月入3W 易开单 金融行业,03-09发布,8千-1.5万,合肥·蜀山区,无需经验,,"五险一金
绩效奖金
通讯补贴
交通补贴
餐饮补贴
员工旅游
年终奖金
专业培训
不加班
早九晚七
月入过万",https://jobs.51job.com/all/coBGUAZgRhDjZRNQ1vBWI.html,安徽中诚源通讯科技有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/chengdu/145802798.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售经理（时间自由+客户资源好）,03-09发布,1.2-1.8万,成都·龙泉驿区,1年,大专,"补充医疗保险
员工旅游
专业培训
出国机会
绩效奖金
年终奖金
弹性工作",https://jobs.51job.com/all/coUzJVNFIyDzEPYlM5UDU.html,中国平安人寿保险股份有限公司四川分公司,合资  ,保险
https://jobs.51job.com/guangzhou/139781733.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,无责底薪4000+金融客户经理,03-09发布,1-1.5万,广州·天河区,1年,高中,"金融客户经理
信贷管理
贷款
销售
大客户经理
渠道销售
金融电话销售
绩效奖金",https://jobs.51job.com/all/coCGhRPVU2AzQPaVM0VTI.html,小当家（广州）信息科技有限责任公司,民营  |  少于50人,计算机软件
https://jobs.51job.com/guangzhou/143844202.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,储备干部/财务规划师（金融）,03-08发布,8千-1.5万,广州·天河区,1年,高中,,https://jobs.51job.com/all/coBmdTM1I5BTkCZQFmVTY.html,中国人寿保险股份有限公司广州市分公司,民营  ,保险
https://jobs.51job.com/beijing/145817157.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,销售经理（金融行业）,03-09发布,1-2万,北京·东城区,3-4年,本科,"云计算
大客户销售
it软件
五险一金
绩效奖金
通讯补贴
弹性工作",https://jobs.51job.com/all/coUTVcPgNpUmUObQFgAGE.html,云宏信息科技股份有限公司,民营  |  150-500人,计算机软件
https://jobs.51job.com/chengdu/145144165.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售经理（时间自由+,03-09发布,1.4-1.6万·13薪,成都·龙泉驿区,1年,大专,,https://jobs.51job.com/all/coUzJVNFIyDzEPYlM5UDU.html,中国平安人寿保险股份有限公司四川分公司,合资  ,保险
https://jobs.51job.com/chengdu/139639179.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,百分之50通提+金融贷款专员+双休,03-09发布,8千-1.6万,成都·成华区,无需经验,中技/中专,"员工旅游
专业培训
年终奖金
绩效奖金
五险一金
周末双休
全勤奖
节日福利
带薪年假
贷款顾问
销售专员
客户代表",https://jobs.51job.com/all/coBGRdMAJkVWpTPgNnUTw.html,成都金匣子金服企业服务有限公司,民营  ,金融/投资/证券
https://jobs.51job.com/shanghai/137786754.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,行业销售经理（政府/金融/交通/军工/制造）,03-08发布,2-3万,上海·静安区,5-7年,大专,"政府
tob
销售
行业
五险一金
定期体检
专业培训
通讯补贴
餐饮补贴
交通补贴
绩效奖金",https://jobs.51job.com/all/coCW1VMgVvBDkGYAZnXDg.html,上海恒驰信息系统有限公司,民营  |  150-500人,计算机服务(系统、数据服务、维修)
https://jobs.51job.com/fuzhou/145817161.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,销售经理（金融行业）,03-09发布,1-2万,福州·台江区,3-4年,本科,"云计算
大客户销售
it软件
五险一金
绩效奖金
通讯补贴
弹性工作",https://jobs.51job.com/all/coUTVcPgNpUmUObQFgAGE.html,云宏信息科技股份有限公司,民营  |  150-500人,计算机软件
https://jobs.51job.com/shanghai/79179833.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,Java中级开发工程师（金融行业）,03-09发布,1.2-1.8万,上海·浦东新区,3-4年,大专,"Java
SSM
SSH
分布式
Redis
MQ
五险一金
餐饮补贴
定期体检
专业培训
免费班车
员工旅游
交通补贴
年终奖金
股票期权
绩效奖金",https://jobs.51job.com/all/coBmIFYFA7U2wFZlM5BWE.html,上海金指软件技术有限公司,民营  |  50-150人,互联网/电子商务
https://jobs.51job.com/shanghai/146257584.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,互联网金融电话客服+双休+高薪,03-09发布,8千-1.2万·13薪,上海·浦东新区,无需经验,大专,"五险一金
员工旅游
专业培训
绩效奖金
年终奖金
定期体检
出国机会
双休
弹性工作
晋升大
营销
维护客户关系
电话销售
销售模式
经营客户
介绍公司产品
指引下单",https://jobs.51job.com/all/coBmdWMFIxAD5WNgBnUDc.html,北大方正人寿保险有限公司,合资  |  5000-10000人,保险
https://jobs.51job.com/beijing/145847224.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款销售经理,03-09发布,2-4万,北京·朝阳区,1年,高中,"做五休二
周末双休
带薪年假
五险
绩效奖金
全勤奖
节日福利",https://jobs.51job.com/all/coAGRTNwdkAzlWOlY2VzA.html,恒昌国际投资担保（北京）有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/shanghai/145817159.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,销售经理（金融行业）,03-09发布,1-2万,上海·普陀区,3-4年,本科,"云计算
大客户销售
it软件
五险一金
绩效奖金
通讯补贴
弹性工作",https://jobs.51job.com/all/coUTVcPgNpUmUObQFgAGE.html,云宏信息科技股份有限公司,民营  |  150-500人,计算机软件
https://jobs.51job.com/chengdu/146200910.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财规划师,03-09发布,1-2万,成都·武侯区,1年,大专,,https://jobs.51job.com/all/coUzIFZ1EyADhTPgVhBWM.html,中国平安人寿保险股份有限公司四川分公司,民营  ,保险
https://jobs.51job.com/zhengzhou/145901875.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融储备主管,03-08发布,6千-1.2万,郑州·管城回族区,1年,大专,"弹性工作
绩效奖金
专业培训
双休
年终奖
外出旅游
定期体检
补充医疗保险
补充医疗保险
员工旅游
交通补贴
餐饮补贴
专业培训
绩效奖金
年终奖金
弹性工作
定期体检
出国机会",https://jobs.51job.com/all/coVjdXMwRiUm4BZwVhAmI.html,中国人寿保险股份有限公司郑州市分公司,国企  |  500-1000人,保险
https://jobs.51job.com/guangzhou/137499715.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售代表-13薪-福利好,03-09发布,1.1-2.2万,广州·天河区,无需经验,大专,"带薪年假
五险一金
绩效奖金
全勤奖
节日福利
专业培训
高温补贴
六险一金
定期体检",https://jobs.51job.com/all/coAGNUNgVgUmwBYARgAGA.html,招商信诺人寿保险有限公司,合资  |  1000-5000人,保险
https://jobs.51job.com/guangzhou/145061676.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,高级金融客服经理,03-09发布,6千-1万,广州·天河区,1年,大专,"五险一金
员工旅游
补充公积金
定期体检
绩效奖金
专业培训
出国机会
事业管理
金融
银行
无责底薪
应届生
销售精英",https://jobs.51job.com/all/coVTVXNwJnU2pRMVYyUj4.html,中美联泰大都会人寿保险有限公司,外资（欧美）  ,保险
https://jobs.51job.com/suzhou/138796262.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融经理,03-09发布,8千-1万,苏州·吴中区,无需经验,,"银行
贷款
绩效奖金
年终奖金
通讯补贴
年终分红
全勤奖
餐补
节日福利",https://jobs.51job.com/all/coUTEHalM4AjkPYgVuUzE.html,诺诺云（苏州）企业信息服务有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/nanjing/140415986.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融电销专员,03-09发布,5-8千·13薪,南京·建邺区,3-4年,大专,"五险一金
员工旅游
餐饮补贴
通讯补贴
年终奖金
绩效奖金
专业培训
补充公积金
交通补贴
定期体检
金融
信贷
抵押贷款
房押
电销
互联网
信用卡
销售
信贷专员
银行",https://jobs.51job.com/all/coVTVWNlM5U2RTPgdhVTk.html,南京雷易诺信息科技有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/foshan/139139574.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理（包吃住）,03-07发布,1-1.3万,佛山·南海区,无需经验,大专,"销售
金融
销售代表
客户经理
直销销售
带薪年假
五险一金
周末双休
高温补贴
节日福利
补充医疗保险
专业培训
年终奖金",https://jobs.51job.com/all/coB2dTMgBlADkHZgNj.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/guangzhou/146433875.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融培训策划专员,03-09发布,6千-1.2万·14薪,广州·天河区,3-4年,本科,"培训教育
产品经理
运营专员
五险一金
补充医疗保险
补充公积金
餐饮补贴
通讯补贴
绩效奖金",https://jobs.51job.com/all/coUzNcP148UmwBYwRkXT8.html,北京当代金融培训有限公司,民营  |  150-500人,教育/培训/院校
https://jobs.51job.com/shenzhen/145831438.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,营销讲师（金融行业经验优先）,03-09发布,1-1.5万,深圳·南山区,3-4年,大专,"ppt
培训
主持
培训课程
销售
培训管理
演讲
金融行业
现代培训工具
培训管理体系
五险一金
员工旅游
专业培训
绩效奖金
年终奖金
生日会
下午茶
团建活动
周末双休",https://jobs.51job.com/all/coAmIAYl49DjEFYFMwXDg.html,深圳前海移联科技有限公司,民营  |  150-500人,互联网/电子商务
https://jobs.51job.com/guangzhou/146684803.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业BD,03-09发布,1.6-2.5万·13薪,北京·海淀区,5-7年,本科,"弹性工作
五险一金
定期体检
年终奖金
通讯补贴
销售
市场开拓
客户拓展",https://jobs.51job.com/all/coAmBVOV4-UWYPaQZtAGw.html,亚信科技OBC,民营  |  10000人以上,计算机软件
https://jobs.51job.com/guangzhou/141820147.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,A金融地推/融资渠道专员 月入2万,03-09发布,1-2万,广州·天河区,1年,,"融资
个贷
车贷
抵押
房贷
信用卡
征信
生意贷
地推
私贷
五险一金
绩效奖金
通讯补贴
专业培训
带薪年假
节日福利
全勤奖",https://jobs.51job.com/all/coAmJQPFI1VmgCYFY1UDQ.html,广州善美资本管理有限公司,民营  |  少于50人,物业管理/商业中心
https://jobs.51job.com/shenzhen/140157244.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,运营中心-证券部-金融科技岗（技术经理方向）G00741,03-09发布,1.5-2.5万,深圳,5-7年,本科,"java
数据库
spring
五险一金
绩效奖金
餐补
通讯补贴
带薪年假
补充医疗保险
定期体检
节日福利",https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html,中信期货有限公司,国企  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/hangzhou/142089987.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融信贷专员+精准客户+高提成,03-09发布,2-4万,杭州·上城区,无需经验,,"销售
五险一金
绩效奖金
下午茶",https://jobs.51job.com/all/coVjYGZQBiUmgHZQJpB2Q.html,杭州以融网络信息科技有限公司,民营  |  50-150人,信托/担保/拍卖/典当
https://jobs.51job.com/shanghai/146684719.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业BD,03-09发布,1.6-2.5万·13薪,北京·海淀区,5-7年,本科,"弹性工作
五险一金
定期体检
年终奖金
通讯补贴
销售
市场开拓
客户拓展",https://jobs.51job.com/all/coAmBVOV4-UWYPaQZtAGw.html,亚信科技OBC,民营  |  10000人以上,计算机软件
https://jobs.51job.com/guangzhou/142180072.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,A金融贷款渠道专员 10点上班 下午不用回公司,03-09发布,1.5-2万,广州·天河区,无需经验,,"个贷
逾期
信用卡
融资
征信
催收
小微企业
私贷
融资机构
金融渠道专员
五险一金
绩效奖金
通讯补贴
专业培训
带薪年假
节日福利
全勤奖",https://jobs.51job.com/all/coAmJQPFI1VmgCYFY1UDQ.html,广州善美资本管理有限公司,民营  |  少于50人,物业管理/商业中心
https://jobs.51job.com/guangzhou/146290462.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,短视频金融编导,03-07发布,1-1.5万,广州·黄埔区,2年,大专,"金融
抖音
编导
抖音短视频
财经金融
做五休二
弹性工作
带薪年假
绩效奖金
全勤奖
节日福利",https://jobs.51job.com/all/coVDdVMFU2VmgHYQRnVDY.html,精融狮（广州）传媒科技有限公司,民营  |  50-150人,影视/媒体/艺术/文化传播
https://jobs.51job.com/shenzhen/123227278.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融事业部市场总监（大平台）,03-06发布,1-1.5万,深圳·福田区,3-4年,大专,"市场总监
金融板块开拓
周末双休
社会保险
员工旅游
节日津贴
专业培训",https://jobs.51job.com/all/coAGIBYFc2BTpVOVE6UjM.html,深圳市深商酒业控股集团有限公司,民营  |  50-150人,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/beijing/146684802.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业BD,03-09发布,1.6-2.5万·13薪,北京·海淀区,5-7年,本科,"弹性工作
五险一金
定期体检
年终奖金
通讯补贴
销售
市场开拓
客户拓展",https://jobs.51job.com/all/coAmBVOV4-UWYPaQZtAGw.html,亚信科技OBC,民营  |  10000人以上,计算机软件
https://jobs.51job.com/shanghai/136146600.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融电话销售（年薪10-30万）,03-09发布,8千-1.6万,上海·浦东新区,无需经验,中技/中专,"客服
销售
保险
金融
信贷
贷款
平安
渠道
网络
电销",https://jobs.51job.com/all/coVjZdPlY8BzoCZwVuB2Y.html,政秦（上海）人力资源服务有限公司,民营  ,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/hangzhou/145655209.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融营销管理管培生,03-09发布,5-7千,杭州·滨江区,无需经验,本科,"五险一金
餐饮补贴
年终奖金
带薪年假",https://jobs.51job.com/all/coA2dWMlEzAj8BbQVj.html,中财招商投资集团有限公司,民营  |  10000人以上,金融/投资/证券
https://jobs.51job.com/tianjin/136018439.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,互联网金融部-新媒体运营,03-09发布,4.5-6千,天津,无需经验,本科,"五险一金
专业培训
年终奖金
绩效奖金
定期体检
带薪年假",https://jobs.51job.com/all/coVTBVMQdkAToEZwxuVDg.html,一德期货有限公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/shenzhen/146684804.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融行业BD,03-09发布,1.6-2.5万·13薪,北京·海淀区,5-7年,本科,"弹性工作
五险一金
定期体检
年终奖金
通讯补贴
销售
市场开拓
客户拓展",https://jobs.51job.com/all/coAmBVOV4-UWYPaQZtAGw.html,亚信科技OBC,民营  |  10000人以上,计算机软件
https://jobs.51job.com/chengdu/146405746.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,普惠金融部-业务产品经理 （产品管理及线上化方向）,03-05发布,,成都·高新区,2年,本科,"五险一金
专业培训
带薪年假
节日福利",https://jobs.51job.com/all/coVjZTN1E2ADxTPwRjBmc.html,四川银行股份有限公司,国企  |  1000-5000人,银行
https://jobs.51job.com/zhengzhou/144642680.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融投资理财顾问,03-08发布,1-1.2万,郑州·管城回族区,1年,大专,"专业培训
五险一金
弹性工作
绩效奖金
年终奖金",https://jobs.51job.com/all/coCWgCZVM1VWMEYARmAGQ.html,中国人寿保险股份有限公司郑州市分公司,国企  |  10000人以上,保险
